 MUN,AÑO,SEXO,NOM_ENT,EDAD_QUIN,PORCENTAJE
"Coyoacán","2019","Mujeres","Ciudad de México","65 y más","0.538554455531057"
"Coyoacán","2020","Mujeres","Ciudad de México","Hasta 4 años","0.149922743383291"
"Coyoacán","2020","Mujeres","Ciudad de México","5 a 9 años","0.163350481142123"
"Coyoacán","2020","Mujeres","Ciudad de México","10 a 14 años","0.18773330139949"
"Coyoacán","2020","Mujeres","Ciudad de México","15 a 19 años","0.21610785212191"
"Coyoacán","2020","Mujeres","Ciudad de México","20 a 24 años","0.24511442683463"
"Coyoacán","2020","Mujeres","Ciudad de México","25 a 29 años","0.2695526877929"
"Coyoacán","2020","Mujeres","Ciudad de México","30 a 34 años","0.274985876481445"
"Coyoacán","2020","Mujeres","Ciudad de México","35 a 39 años","0.272945658688195"
"Coyoacán","2020","Mujeres","Ciudad de México","40 a 44 años","0.273677475940122"
"Coyoacán","2020","Mujeres","Ciudad de México","45 a 49 años","0.277835528507886"
"Coyoacán","2020","Mujeres","Ciudad de México","50 a 54 años","0.271725963268318"
"Coyoacán","2020","Mujeres","Ciudad de México","55 a 59 años","0.261558138722613"
"Coyoacán","2020","Mujeres","Ciudad de México","60 a 64 años","0.235456656737237"
"Coyoacán","2020","Mujeres","Ciudad de México","65 y más","0.557356454323238"
"Coyoacán","2021","Mujeres","Ciudad de México","Hasta 4 años","0.146726497521554"
"Coyoacán","2021","Mujeres","Ciudad de México","5 a 9 años","0.158754716189016"
"Coyoacán","2021","Mujeres","Ciudad de México","10 a 14 años","0.183377579333766"
"Coyoacán","2021","Mujeres","Ciudad de México","15 a 19 años","0.211798827320871"
"Coyoacán","2021","Mujeres","Ciudad de México","20 a 24 años","0.239709181440292"
"Coyoacán","2021","Mujeres","Ciudad de México","25 a 29 años","0.264298725419758"
"Coyoacán","2021","Mujeres","Ciudad de México","30 a 34 años","0.272695155071282"
"Coyoacán","2021","Mujeres","Ciudad de México","35 a 39 años","0.272206473980453"
"Coyoacán","2021","Mujeres","Ciudad de México","40 a 44 años","0.272106516484601"
"Coyoacán","2021","Mujeres","Ciudad de México","45 a 49 años","0.277926264020844"
"Coyoacán","2021","Mujeres","Ciudad de México","50 a 54 años","0.274216730285911"
"Coyoacán","2021","Mujeres","Ciudad de México","55 a 59 años","0.264432002080893"
"Coyoacán","2021","Mujeres","Ciudad de México","60 a 64 años","0.241086373605357"
"Coyoacán","2021","Mujeres","Ciudad de México","65 y más","0.576876921335783"
"Coyoacán","2022","Mujeres","Ciudad de México","Hasta 4 años","0.143666681725834"
"Coyoacán","2022","Mujeres","Ciudad de México","5 a 9 años","0.154894292434638"
"Coyoacán","2022","Mujeres","Ciudad de México","10 a 14 años","0.179252310117068"
"Coyoacán","2022","Mujeres","Ciudad de México","15 a 19 años","0.207816509016472"
"Coyoacán","2022","Mujeres","Ciudad de México","20 a 24 años","0.235078794682052"
"Coyoacán","2022","Mujeres","Ciudad de México","25 a 29 años","0.258869311724096"
"Coyoacán","2022","Mujeres","Ciudad de México","30 a 34 años","0.270319471703639"
"Coyoacán","2022","Mujeres","Ciudad de México","35 a 39 años","0.271665894791613"
"Coyoacán","2022","Mujeres","Ciudad de México","40 a 44 años","0.271231923713671"
"Coyoacán","2022","Mujeres","Ciudad de México","45 a 49 años","0.277541195539133"
"Coyoacán","2022","Mujeres","Ciudad de México","50 a 54 años","0.276873547726915"
"Coyoacán","2022","Mujeres","Ciudad de México","55 a 59 años","0.267337311475731"
"Coyoacán","2022","Mujeres","Ciudad de México","60 a 64 años","0.246261895536708"
"Coyoacán","2022","Mujeres","Ciudad de México","65 y más","0.597077438466796"
"Coyoacán","2023","Mujeres","Ciudad de México","Hasta 4 años","0.14097483395145"
"Coyoacán","2023","Mujeres","Ciudad de México","5 a 9 años","0.151590879033066"
"Coyoacán","2023","Mujeres","Ciudad de México","10 a 14 años","0.175320862156676"
"Coyoacán","2023","Mujeres","Ciudad de México","15 a 19 años","0.204146992971777"
"Coyoacán","2023","Mujeres","Ciudad de México","20 a 24 años","0.231166611913745"
"Coyoacán","2023","Mujeres","Ciudad de México","25 a 29 años","0.253569589402154"
"Coyoacán","2023","Mujeres","Ciudad de México","30 a 34 años","0.267787506922174"
"Coyoacán","2023","Mujeres","Ciudad de México","35 a 39 años","0.271266714974132"
"Coyoacán","2023","Mujeres","Ciudad de México","40 a 44 años","0.271054840124814"
"Coyoacán","2023","Mujeres","Ciudad de México","45 a 49 años","0.276898125442846"
"Coyoacán","2023","Mujeres","Ciudad de México","50 a 54 años","0.279507531481815"
"Coyoacán","2023","Mujeres","Ciudad de México","55 a 59 años","0.270396912961143"
"Coyoacán","2023","Mujeres","Ciudad de México","60 a 64 años","0.250960183363185"
"Coyoacán","2023","Mujeres","Ciudad de México","65 y más","0.617905119766162"
"Coyoacán","2024","Mujeres","Ciudad de México","Hasta 4 años","0.138651295345591"
"Coyoacán","2024","Mujeres","Ciudad de México","5 a 9 años","0.148856763956565"
"Coyoacán","2024","Mujeres","Ciudad de México","10 a 14 años","0.171548003036826"
"Coyoacán","2024","Mujeres","Ciudad de México","15 a 19 años","0.200767165084018"
"Coyoacán","2024","Mujeres","Ciudad de México","20 a 24 años","0.227907228378044"
"Coyoacán","2024","Mujeres","Ciudad de México","25 a 29 años","0.248687037959425"
"Coyoacán","2024","Mujeres","Ciudad de México","30 a 34 años","0.265118624879613"
"Coyoacán","2024","Mujeres","Ciudad de México","35 a 39 años","0.27090880312768"
"Coyoacán","2024","Mujeres","Ciudad de México","40 a 44 años","0.271512412443115"
"Coyoacán","2024","Mujeres","Ciudad de México","45 a 49 años","0.276274219264884"
"Coyoacán","2024","Mujeres","Ciudad de México","50 a 54 años","0.281952618010092"
"Coyoacán","2024","Mujeres","Ciudad de México","55 a 59 años","0.273714468649426"
"Coyoacán","2024","Mujeres","Ciudad de México","60 a 64 años","0.255237316826929"
"Coyoacán","2024","Mujeres","Ciudad de México","65 y más","0.639289332747907"
"Coyoacán","2025","Mujeres","Ciudad de México","Hasta 4 años","0.136696689803976"
"Coyoacán","2025","Mujeres","Ciudad de México","5 a 9 años","0.146727315152386"
"Coyoacán","2025","Mujeres","Ciudad de México","10 a 14 años","0.167898098708974"
"Coyoacán","2025","Mujeres","Ciudad de México","15 a 19 años","0.197720997091231"
"Coyoacán","2025","Mujeres","Ciudad de México","20 a 24 años","0.225190340922463"
"Coyoacán","2025","Mujeres","Ciudad de México","25 a 29 años","0.244511903046105"
"Coyoacán","2025","Mujeres","Ciudad de México","30 a 34 años","0.262208391789278"
"Coyoacán","2025","Mujeres","Ciudad de México","35 a 39 años","0.270591528951971"
"Coyoacán","2025","Mujeres","Ciudad de México","40 a 44 años","0.272519202203286"
"Coyoacán","2025","Mujeres","Ciudad de México","45 a 49 años","0.275971082211454"
"Coyoacán","2025","Mujeres","Ciudad de México","50 a 54 años","0.284062826905925"
"Coyoacán","2025","Mujeres","Ciudad de México","55 a 59 años","0.277271140915829"
"Coyoacán","2025","Mujeres","Ciudad de México","60 a 64 años","0.259171185678195"
"Coyoacán","2025","Mujeres","Ciudad de México","65 y más","0.661124680785155"
"Coyoacán","2026","Mujeres","Ciudad de México","Hasta 4 años","0.135100975615623"
"Coyoacán","2026","Mujeres","Ciudad de México","5 a 9 años","0.144823300399942"
"Coyoacán","2026","Mujeres","Ciudad de México","10 a 14 años","0.164818694378327"
"Coyoacán","2026","Mujeres","Ciudad de México","15 a 19 años","0.195143355959937"
"Coyoacán","2026","Mujeres","Ciudad de México","20 a 24 años","0.222950328811272"
"Coyoacán","2026","Mujeres","Ciudad de México","25 a 29 años","0.241192332423931"
"Coyoacán","2026","Mujeres","Ciudad de México","30 a 34 años","0.258951029717831"
"Coyoacán","2026","Mujeres","Ciudad de México","35 a 39 años","0.270359306776887"
"Coyoacán","2026","Mujeres","Ciudad de México","40 a 44 años","0.274034682735815"
"Coyoacán","2026","Mujeres","Ciudad de México","45 a 49 años","0.276327577829458"
"Coyoacán","2026","Mujeres","Ciudad de México","50 a 54 años","0.285667753431503"
"Coyoacán","2026","Mujeres","Ciudad de México","55 a 59 años","0.281014525153228"
"Coyoacán","2026","Mujeres","Ciudad de México","60 a 64 años","0.262896158040717"
"Coyoacán","2026","Mujeres","Ciudad de México","65 y más","0.683316456951063"
"Coyoacán","2027","Mujeres","Ciudad de México","Hasta 4 años","0.133877260912282"
"Coyoacán","2027","Mujeres","Ciudad de México","5 a 9 años","0.142998593578446"
"Coyoacán","2027","Mujeres","Ciudad de México","10 a 14 años","0.162537863677906"
"Coyoacán","2027","Mujeres","Ciudad de México","15 a 19 años","0.193036262765638"
"Coyoacán","2027","Mujeres","Ciudad de México","20 a 24 años","0.221234597744719"
"Coyoacán","2027","Mujeres","Ciudad de México","25 a 29 años","0.23864292609646"
"Coyoacán","2027","Mujeres","Ciudad de México","30 a 34 años","0.255442413948852"
"Coyoacán","2027","Mujeres","Ciudad de México","35 a 39 años","0.270156059349772"
"Coyoacán","2027","Mujeres","Ciudad de México","40 a 44 años","0.276052792334202"
"Coyoacán","2027","Mujeres","Ciudad de México","45 a 49 años","0.277608718054759"
"Coyoacán","2027","Mujeres","Ciudad de México","50 a 54 años","0.286730050720924"
"Coyoacán","2027","Mujeres","Ciudad de México","55 a 59 años","0.284779506158196"
"Coyoacán","2027","Mujeres","Ciudad de México","60 a 64 años","0.266559390473991"
"Coyoacán","2027","Mujeres","Ciudad de México","65 y más","0.705747612161386"
"Coyoacán","2028","Mujeres","Ciudad de México","Hasta 4 años","0.133017084968707"
"Coyoacán","2028","Mujeres","Ciudad de México","5 a 9 años","0.141490447499883"
"Coyoacán","2028","Mujeres","Ciudad de México","10 a 14 años","0.160858133285427"
"Coyoacán","2028","Mujeres","Ciudad de México","15 a 19 años","0.191369026138004"
"Coyoacán","2028","Mujeres","Ciudad de México","20 a 24 años","0.22008116779905"
"Coyoacán","2028","Mujeres","Ciudad de México","25 a 29 años","0.236812947750464"
"Coyoacán","2028","Mujeres","Ciudad de México","30 a 34 años","0.251949608720708"
"Coyoacán","2028","Mujeres","Ciudad de México","35 a 39 años","0.269891869033718"
"Coyoacán","2028","Mujeres","Ciudad de México","40 a 44 años","0.278568863775255"
"Coyoacán","2028","Mujeres","Ciudad de México","45 a 49 años","0.279824595739154"
"Coyoacán","2028","Mujeres","Ciudad de México","50 a 54 años","0.28746080362773"
"Coyoacán","2028","Mujeres","Ciudad de México","55 a 59 años","0.28837714857436"
"Coyoacán","2028","Mujeres","Ciudad de México","60 a 64 años","0.270310446355017"
"Coyoacán","2028","Mujeres","Ciudad de México","65 y más","0.728313226160947"
"Coyoacán","2029","Mujeres","Ciudad de México","Hasta 4 años","0.132545869624776"
"Coyoacán","2029","Mujeres","Ciudad de México","5 a 9 años","0.140277901251851"
"Coyoacán","2029","Mujeres","Ciudad de México","10 a 14 años","0.159840736043995"
"Coyoacán","2029","Mujeres","Ciudad de México","15 a 19 años","0.190155749912262"
"Coyoacán","2029","Mujeres","Ciudad de México","20 a 24 años","0.219437555442697"
"Coyoacán","2029","Mujeres","Ciudad de México","25 a 29 años","0.235639624652442"
"Coyoacán","2029","Mujeres","Ciudad de México","30 a 34 años","0.248730714910911"
"Coyoacán","2029","Mujeres","Ciudad de México","35 a 39 años","0.269576544672011"
"Coyoacán","2029","Mujeres","Ciudad de México","40 a 44 años","0.281520887214864"
"Coyoacán","2029","Mujeres","Ciudad de México","45 a 49 años","0.282985545188275"
"Coyoacán","2029","Mujeres","Ciudad de México","50 a 54 años","0.288162940815215"
"Coyoacán","2029","Mujeres","Ciudad de México","55 a 59 años","0.291591830024285"
"Coyoacán","2029","Mujeres","Ciudad de México","60 a 64 años","0.274197597347811"
"Coyoacán","2029","Mujeres","Ciudad de México","65 y más","0.751006214350764"
"Coyoacán","2030","Mujeres","Ciudad de México","Hasta 4 años","0.132445500158433"
"Coyoacán","2030","Mujeres","Ciudad de México","5 a 9 años","0.139352726758778"
"Coyoacán","2030","Mujeres","Ciudad de México","10 a 14 años","0.159561493693451"
"Coyoacán","2030","Mujeres","Ciudad de México","15 a 19 años","0.189367430260947"
"Coyoacán","2030","Mujeres","Ciudad de México","20 a 24 años","0.219389930038685"
"Coyoacán","2030","Mujeres","Ciudad de México","25 a 29 años","0.235005277303492"
"Coyoacán","2030","Mujeres","Ciudad de México","30 a 34 años","0.24607279715322"
"Coyoacán","2030","Mujeres","Ciudad de México","35 a 39 años","0.269131080012128"
"Coyoacán","2030","Mujeres","Ciudad de México","40 a 44 años","0.284962990487176"
"Coyoacán","2030","Mujeres","Ciudad de México","45 a 49 años","0.287060234207413"
"Coyoacán","2030","Mujeres","Ciudad de México","50 a 54 años","0.289123283736559"
"Coyoacán","2030","Mujeres","Ciudad de México","55 a 59 años","0.294252412400181"
"Coyoacán","2030","Mujeres","Ciudad de México","60 a 64 años","0.278215336778588"
"Coyoacán","2030","Mujeres","Ciudad de México","65 y más","0.773825942448897"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","Hasta 4 años","0.0829475730273126"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","5 a 9 años","0.0853651293878372"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","10 a 14 años","0.0883346392553308"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","15 a 19 años","0.0903327109505589"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","20 a 24 años","0.0928496189423379"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","25 a 29 años","0.0883787955358883"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","30 a 34 años","0.0820423692758834"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","35 a 39 años","0.0799339068792615"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","40 a 44 años","0.0788410389354627"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","45 a 49 años","0.069358477685734"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","50 a 54 años","0.0573700475143657"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","55 a 59 años","0.0443439447498955"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","60 a 64 años","0.0321236941056002"
"Cuajimalpa de Morelos","2015","Hombres","Ciudad de México","65 y más","0.0574031647247838"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","Hasta 4 años","0.0815883384010806"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","5 a 9 años","0.0840623857547888"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","10 a 14 años","0.0878397259108967"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","15 a 19 años","0.0899713827826185"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","20 a 24 años","0.0931302111002994"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","25 a 29 años","0.0896842165719202"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","30 a 34 años","0.083112528288633"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","35 a 39 años","0.0800641485135283"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","40 a 44 años","0.0794456366751013"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","45 a 49 años","0.0709410988967295"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","50 a 54 años","0.0588469834846294"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","55 a 59 años","0.0459686834202379"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","60 a 64 años","0.0336094915059548"
"Cuajimalpa de Morelos","2016","Hombres","Ciudad de México","65 y más","0.0599625137646496"
