persona_id,hogar_id,vivienda_id,upm_diseno,estrato_diseno,anio,cobertura,edad,sexo_codigo,sexo,grupo_edad,factor,asiste_servicio_educativo_cuidado,razon_no_asiste_codigo,razon_no_asiste,horas_diarias_servicio,pago_mensual_servicio_pesos,pago_mensual_topado_98000,modulo_0a5_aplicable,recibio_cuidado_dentro_hogar,recibio_cuidado_otro_hogar,cuidado_otro_hogar_remunerado,pago_semanal_cuidado_externo_pesos,pago_semanal_topado_98000,necesita_mas_cuidado_modulo_0a5,complementaria_con_servicio_educativo_cuidado,cuidador_principal_parentesco_codigo,cuidador_principal_parentesco,cuidador_principal_sexo_codigo,cuidador_principal_edad,n_integrantes,n_ninos_0a5,n_adultos_18mas,barrera_economica_distancia_horario,necesidad_y_preferencia_servicio,P3_10,P3_11,P3_12,P3_14,PN_C0005,P4_16,P4_18,P4_18A,P4_19,P4_21,P4_22,P4_24,P4_25_2,cuidador_id,cuidador_cpea_codigo,cuidador_participa_mercado_laboral
20819107,208191,20819,00208,0028,2022,nacional,4,1,hombre,3-5,7114,1,,,4.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,28.0,8,2,2,,0.0,1,,4.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,20819102,2.0,0.0
20819108,208191,20819,00208,0028,2022,nacional,1,1,hombre,0-2,7114,0,3.0,No hay centros o quedan lejos,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,28.0,8,2,2,1.0,0.0,2,3.0,,,1,1.0,02,1.0,2.0,,,2.0,,20819102,2.0,0.0
20820106,208201,20820,00208,0028,2022,nacional,3,2,mujer,3-5,7114,1,,,3.0,0.0,0,1,0.0,0.0,,,0,0.0,,1.0,Madre,2.0,33.0,7,2,2,,0.0,1,,3.0,0.0,1,2.0,02,1.0,2.0,,,2.0,,20820102,2.0,0.0
20820107,208201,20820,00208,0028,2022,nacional,0,1,hombre,0-2,7114,0,1.0,"No tiene necesidad, está pequeño",,,0,1,0.0,0.0,,,0,0.0,,1.0,Madre,2.0,33.0,7,2,2,0.0,0.0,2,1.0,,,1,2.0,02,1.0,2.0,,,2.0,,20820102,2.0,0.0
20901103,209011,20901,00209,0033,2022,nacional,4,1,hombre,3-5,4271,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,27.0,3,1,1,,0.0,1,,3.0,0.0,1,1.0,01,1.0,2.0,,,2.0,,20901101,1.0,1.0
21004103,210041,21004,00210,0032,2022,nacional,0,2,mujer,0-2,5000,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,28.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,01,1.0,1.0,2.0,,2.0,,21004101,1.0,1.0
21101103,211011,21101,00211,0032,2022,nacional,2,2,mujer,0-2,5184,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,1.0,300.0,0,1.0,1.0,1.0,Madre,2.0,22.0,3,1,2,0.0,1.0,2,1.0,,,1,1.0,02,1.0,1.0,1.0,300.0,1.0,1.0,21101102,1.0,1.0
21103105,211031,21103,00211,0032,2022,nacional,5,1,hombre,3-5,5184,1,,,3.0,0.0,0,1,1.0,1.0,0.0,,0,0.0,,2.0,Padre,1.0,33.0,5,1,2,,0.0,1,,3.0,0.0,1,1.0,01,2.0,1.0,2.0,,2.0,,21103101,1.0,1.0
21203106,212031,21203,00212,0033,2022,nacional,2,2,mujer,0-2,4401,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,8.0,Otro parentesco mujer,2.0,17.0,6,1,3,0.0,0.0,2,1.0,,,1,1.0,03,8.0,2.0,,,2.0,,21203103,2.0,0.0
21205105,212051,21205,00212,0033,2022,nacional,4,2,mujer,3-5,4401,1,,,3.0,250.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,34.0,6,2,2,,0.0,1,,3.0,250.0,1,1.0,02,1.0,2.0,,,2.0,,21205102,2.0,0.0
21205106,212051,21205,00212,0033,2022,nacional,2,1,hombre,0-2,4401,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,34.0,6,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,21205102,2.0,0.0
21301104,213011,21301,00213,0033,2022,nacional,4,2,mujer,3-5,4803,1,,,3.0,200.0,0,1,1.0,0.0,,,0,1.0,1.0,1.0,Madre,2.0,32.0,4,1,2,,1.0,1,,3.0,200.0,1,1.0,02,1.0,2.0,,,1.0,1.0,21301102,1.0,1.0
21305104,213051,21305,00213,0033,2022,nacional,5,2,mujer,3-5,4803,1,,,3.0,500.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,36.0,4,1,1,,0.0,1,,3.0,500.0,1,1.0,01,1.0,2.0,,,2.0,,21305101,2.0,0.0
21701104,217011,21701,00217,0033,2022,nacional,3,2,mujer,3-5,4813,1,,,6.0,100.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,24.0,4,1,2,,0.0,1,,6.0,100.0,1,1.0,01,1.0,1.0,2.0,,2.0,,21701101,1.0,1.0
21802104,218021,21802,00218,0033,2022,nacional,5,1,hombre,3-5,4978,1,,,3.0,200.0,0,1,1.0,0.0,,,0,0.0,,2.0,Padre,1.0,26.0,4,1,2,,0.0,1,,3.0,200.0,1,1.0,01,2.0,2.0,,,2.0,,21802101,1.0,1.0
21803104,218031,21803,00218,0033,2022,nacional,5,2,mujer,3-5,4978,1,,,3.0,200.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,31.0,4,1,2,,0.0,1,,3.0,200.0,1,1.0,02,1.0,2.0,,,2.0,,21803102,2.0,0.0
21804106,218041,21804,00218,0033,2022,nacional,3,2,mujer,3-5,4978,1,,,4.0,300.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,29.0,6,1,3,,0.0,1,,4.0,300.0,1,1.0,02,1.0,1.0,2.0,,2.0,,21804102,1.0,1.0
21905103,219051,21905,00219,0033,2022,nacional,2,1,hombre,0-2,4519,0,1.0,"No tiene necesidad, está pequeño",,,0,0,,,,,0,,,,,,,4,1,2,0.0,,2,1.0,,,2,,,,,,,,,,,
22004104,220041,22004,00220,0033,2022,nacional,5,1,hombre,3-5,4743,0,7.0,Asiste a primaria,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,28.0,4,1,2,0.0,0.0,2,7.0,,,1,1.0,02,1.0,2.0,,,2.0,,22004102,2.0,0.0
22005103,220051,22005,00220,0033,2022,nacional,2,2,mujer,0-2,4743,1,,,5.0,2400.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,23.0,3,1,2,,0.0,1,,5.0,2400.0,1,1.0,01,1.0,2.0,,,2.0,,22005101,1.0,1.0
22103103,221031,22103,00221,0034,2022,nacional,3,2,mujer,3-5,11844,1,,,6.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,38.0,4,2,2,,0.0,1,,6.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,22103102,1.0,1.0
22103104,221031,22103,00221,0034,2022,nacional,1,2,mujer,0-2,11844,1,,,6.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,38.0,4,2,2,,0.0,1,,6.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,22103102,1.0,1.0
22305103,223051,22305,00223,0033,2022,nacional,4,1,hombre,3-5,4541,1,,,3.0,350.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,23.0,3,1,2,,0.0,1,,3.0,350.0,1,1.0,01,1.0,2.0,,,2.0,,22305101,2.0,0.0
22505103,225051,22505,00225,0033,2022,nacional,4,1,hombre,3-5,5699,1,,,3.0,250.0,0,1,1.0,0.0,,,0,0.0,,2.0,Padre,1.0,27.0,3,1,2,,0.0,1,,3.0,250.0,1,1.0,01,2.0,2.0,,,2.0,,22505101,1.0,1.0
22603104,226031,22603,00226,0032,2022,nacional,3,1,hombre,3-5,6305,1,,,4.0,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,29.0,4,1,2,,0.0,1,,4.0,99999.0,1,1.0,02,1.0,2.0,,,2.0,,22603102,2.0,0.0
22604105,226041,22604,00226,0032,2022,nacional,4,1,hombre,3-5,6305,1,,,6.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,39.0,5,1,3,,0.0,1,,6.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,22604102,1.0,1.0
22702104,227021,22702,00227,0033,2022,nacional,3,2,mujer,3-5,4044,1,,,8.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,5,2,3,,0.0,1,,8.0,0.0,1,1.0,03,1.0,2.0,,,2.0,,22702103,1.0,1.0
22702105,227021,22702,00227,0033,2022,nacional,3,1,hombre,3-5,4044,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,3.0,Abuela,2.0,48.0,5,2,3,0.0,0.0,2,1.0,,,1,1.0,02,3.0,1.0,2.0,,2.0,,22702102,2.0,0.0
22704104,227041,22704,00227,0033,2022,nacional,3,1,hombre,3-5,4044,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,30.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,22704102,2.0,0.0
22903104,229031,22903,00229,0032,2022,nacional,4,2,mujer,3-5,5473,1,,,7.0,83.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,29.0,4,1,2,,0.0,1,,7.0,83.0,1,1.0,01,1.0,1.0,2.0,,2.0,,22903101,1.0,1.0
23005103,230051,23005,00230,0033,2022,nacional,5,1,hombre,3-5,4709,1,,,5.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,33.0,3,1,2,,0.0,1,,5.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,23005102,1.0,1.0
23203104,232031,23203,00232,0034,2022,nacional,5,1,hombre,3-5,7473,1,,,3.0,1000.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,39.0,5,1,2,,0.0,1,,3.0,1000.0,1,1.0,02,1.0,2.0,,,2.0,,23203102,2.0,0.0
23502105,235021,23502,00235,0032,2022,nacional,2,2,mujer,0-2,4259,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,19.0,5,1,4,0.0,0.0,2,1.0,,,1,1.0,04,1.0,2.0,,,2.0,,23502104,2.0,0.0
23505106,235051,23505,00235,0032,2022,nacional,4,2,mujer,3-5,4259,1,,,4.0,100.0,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,56.0,6,1,3,,0.0,1,,4.0,100.0,1,1.0,02,3.0,2.0,,,2.0,,23505102,2.0,0.0
23602103,236021,23602,00236,0033,2022,nacional,3,1,hombre,3-5,4908,1,,,6.0,1000.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,25.0,3,1,1,,0.0,1,,6.0,1000.0,1,1.0,01,1.0,2.0,,,2.0,,23602101,1.0,1.0
23704103,237041,23704,00237,0032,2022,nacional,2,1,hombre,0-2,5100,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,2.0,Padre,1.0,29.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,01,2.0,2.0,,,2.0,,23704101,1.0,1.0
23804103,238041,23804,00238,0033,2022,nacional,0,2,mujer,0-2,5164,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,23.0,4,1,3,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,23804102,1.0,1.0
23903105,239031,23903,00239,0034,2022,nacional,3,2,mujer,3-5,11721,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,35.0,6,2,2,0.0,0.0,2,1.0,,,1,1.0,02,3.0,2.0,,,2.0,,23903102,1.0,1.0
23903106,239031,23903,00239,0034,2022,nacional,0,1,hombre,0-2,11721,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,35.0,6,2,2,0.0,0.0,2,1.0,,,1,1.0,02,3.0,2.0,,,2.0,,23903102,1.0,1.0
23904104,239041,23904,00239,0034,2022,nacional,2,1,hombre,0-2,11721,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,52.0,4,1,3,0.0,0.0,2,1.0,,,1,1.0,02,3.0,2.0,,,2.0,,23904102,2.0,0.0
24202109,242021,24202,00242,0032,2022,nacional,4,1,hombre,3-5,5909,1,,,3.0,200.0,0,1,1.0,0.0,,,0,0.0,,8.0,Otro parentesco mujer,2.0,17.0,13,2,7,,0.0,1,,3.0,200.0,1,1.0,07,8.0,2.0,,,2.0,,24202107,1.0,1.0
24202113,242021,24202,00242,0032,2022,nacional,2,1,hombre,0-2,5909,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,8.0,Otro parentesco mujer,2.0,17.0,13,2,7,0.0,0.0,2,1.0,,,1,1.0,07,8.0,2.0,,,2.0,,24202107,1.0,1.0
24303106,243031,24303,00243,0032,2022,nacional,1,2,mujer,0-2,4849,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,21.0,7,2,4,0.0,0.0,2,1.0,,,1,1.0,03,1.0,2.0,,,2.0,,24303103,2.0,0.0
24303107,243031,24303,00243,0032,2022,nacional,3,1,hombre,3-5,4849,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,21.0,7,2,4,0.0,0.0,2,1.0,,,1,1.0,03,1.0,2.0,,,2.0,,24303103,2.0,0.0
24402103,244021,24402,00244,0032,2022,nacional,5,1,hombre,3-5,5143,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,44.0,3,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,24402102,1.0,1.0
24502103,245021,24502,00245,0031,2022,nacional,4,2,mujer,3-5,7506,1,,,4.0,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,38.0,4,1,2,,0.0,1,,4.0,99999.0,1,1.0,02,1.0,1.0,2.0,,2.0,,24502102,1.0,1.0
24509109,245091,24509,00245,0031,2022,nacional,5,1,hombre,3-5,7506,1,,,3.0,200.0,0,1,0.0,0.0,,,0,0.0,,,,,,9,1,4,,0.0,1,,3.0,200.0,1,2.0,00,,2.0,,,2.0,,,,
24517105,245171,24517,00245,0031,2022,nacional,5,1,hombre,3-5,7506,1,,,4.0,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,5,1,4,,0.0,1,,4.0,99999.0,1,1.0,03,1.0,2.0,,,2.0,,24517103,2.0,0.0
24519103,245191,24519,00245,0031,2022,nacional,3,2,mujer,3-5,7506,1,,,8.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,33.0,4,2,2,,0.0,1,,8.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,24519102,1.0,1.0
24519104,245191,24519,00245,0031,2022,nacional,1,2,mujer,0-2,7506,1,,,8.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,33.0,4,2,2,,0.0,1,,8.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,24519102,1.0,1.0
24607103,246071,24607,00246,0031,2022,nacional,2,2,mujer,0-2,8713,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,42.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,24607102,1.0,1.0
24614105,246141,24614,00246,0031,2022,nacional,1,1,hombre,0-2,8713,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,31.0,5,1,3,0.0,0.0,2,1.0,,,1,1.0,01,1.0,2.0,,,2.0,,24614101,2.0,0.0
24616104,246161,24616,00246,0031,2022,nacional,3,1,hombre,3-5,8713,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,32.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,24616102,2.0,0.0
24905103,249051,24905,00249,0037,2022,nacional,4,2,mujer,3-5,18711,1,,,6.0,3000.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,38.0,3,1,2,,0.0,1,,6.0,3000.0,1,1.0,02,1.0,1.0,2.0,,2.0,,24905102,1.0,1.0
25005105,250051,25005,00250,0038,2022,nacional,1,1,hombre,0-2,15978,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,64.0,5,1,4,0.0,0.0,2,1.0,,,1,1.0,02,3.0,2.0,,,2.0,,25005102,2.0,0.0
25305103,253051,25305,00253,0037,2022,nacional,5,1,hombre,3-5,18340,1,,,6.0,7000.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,45.0,3,1,2,,0.0,1,,6.0,7000.0,1,1.0,02,1.0,1.0,2.0,,2.0,,25305102,2.0,0.0
25401104,254011,25401,00254,0037,2022,nacional,2,2,mujer,0-2,22714,1,,,7.0,2000.0,0,0,,,,,0,,,,,,,4,1,2,,,1,,7.0,2000.0,2,,,,,,,,,,,
25502106,255021,25502,00255,0037,2022,nacional,5,1,hombre,3-5,18192,1,,,5.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,37.0,6,1,2,,0.0,1,,5.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,25502102,1.0,1.0
25505105,255051,25505,00255,0037,2022,nacional,1,1,hombre,0-2,18192,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,1.0,1.0,1.0,Madre,2.0,24.0,5,1,4,0.0,1.0,2,1.0,,,1,1.0,03,1.0,2.0,,,1.0,1.0,25505103,2.0,0.0
25604103,256041,25604,00256,0036,2022,nacional,4,1,hombre,3-5,17860,1,,,5.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,25.0,4,2,2,,0.0,1,,5.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,25604102,2.0,0.0
25604104,256041,25604,00256,0036,2022,nacional,2,2,mujer,0-2,17860,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,25.0,4,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,25604102,2.0,0.0
25802104,258021,25802,00258,0036,2022,nacional,4,1,hombre,3-5,17124,1,,,5.0,0.0,0,1,1.0,1.0,0.0,,0,1.0,1.0,1.0,Madre,2.0,40.0,4,1,2,,1.0,1,,5.0,0.0,1,1.0,01,1.0,1.0,2.0,,1.0,1.0,25802101,1.0,1.0
25803104,258031,25803,00258,0036,2022,nacional,1,1,hombre,0-2,17124,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,27.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,25803102,2.0,0.0
26003104,260031,26003,00260,0036,2022,nacional,1,2,mujer,0-2,14515,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,23.0,4,1,3,0.0,0.0,2,1.0,,,1,1.0,03,1.0,2.0,,,2.0,,26003103,2.0,0.0
26004107,260041,26004,00260,0036,2022,nacional,5,2,mujer,3-5,14515,1,,,5.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,27.0,12,2,7,,0.0,1,,5.0,0.0,1,1.0,04,1.0,2.0,,,2.0,,26004104,1.0,1.0
26004111,260041,26004,00260,0036,2022,nacional,0,1,hombre,0-2,14515,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,22.0,12,2,7,0.0,0.0,2,1.0,,,1,1.0,12,1.0,1.0,2.0,,2.0,,26004112,1.0,1.0
26105104,261051,26105,00261,0036,2022,nacional,3,2,mujer,3-5,12230,0,6.0,Otra razón,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,42.0,8,2,5,0.0,0.0,2,6.0,,,1,1.0,02,1.0,2.0,,,2.0,,26105102,1.0,1.0
26105108,261051,26105,00261,0036,2022,nacional,5,1,hombre,3-5,12230,1,,,5.0,,0,0,,,,,0,,,,,,,8,2,5,,,1,,5.0,99999.0,2,,,,,,,,,,,
26202104,262021,26202,00262,0037,2022,nacional,5,1,hombre,3-5,19895,1,,,4.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,48.0,4,1,2,,0.0,1,,4.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,26202102,1.0,1.0
26601104,266011,26601,00266,0036,2022,nacional,5,2,mujer,3-5,14919,1,,,5.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,25.0,4,1,2,,0.0,1,,5.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,26601102,2.0,0.0
26604103,266041,26604,00266,0036,2022,nacional,4,1,hombre,3-5,14919,1,,,4.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,30.0,3,1,2,,0.0,1,,4.0,0.0,1,1.0,01,1.0,2.0,,,2.0,,26604101,2.0,0.0
26605105,266051,26605,00266,0036,2022,nacional,4,1,hombre,3-5,14919,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,32.0,5,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,26605102,2.0,0.0
26905105,269051,26905,00269,0037,2022,nacional,4,2,mujer,3-5,16732,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,33.0,5,1,3,,0.0,1,,3.0,0.0,1,1.0,03,1.0,2.0,,,2.0,,26905103,1.0,1.0
27103104,271031,27103,00271,0036,2022,nacional,5,1,hombre,3-5,16883,1,,,4.0,0.0,0,1,1.0,0.0,,,0,0.0,,7.0,Otro,2.0,49.0,4,1,2,,0.0,1,,4.0,0.0,1,1.0,01,7.0,2.0,,,2.0,,27103101,2.0,0.0
27105104,271051,27105,00271,0036,2022,nacional,2,1,hombre,0-2,16883,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,28.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,27105102,2.0,0.0
27201103,272011,27201,00272,0036,2022,nacional,3,1,hombre,3-5,16898,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,4,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,27201102,2.0,0.0
27201104,272011,27201,00272,0036,2022,nacional,0,2,mujer,0-2,16898,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,4,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,27201102,2.0,0.0
27304105,273041,27304,00273,0038,2022,nacional,5,1,hombre,3-5,18831,1,,,6.0,2000.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,25.0,5,1,4,,0.0,1,,6.0,2000.0,1,1.0,04,1.0,2.0,,,2.0,,27304104,1.0,1.0
27804104,278041,27804,00278,0038,2022,nacional,5,1,hombre,3-5,20097,1,,,6.0,5500.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,45.0,4,1,2,,0.0,1,,6.0,5500.0,1,1.0,02,1.0,2.0,,,2.0,,27804102,1.0,1.0
27901103,279011,27901,00279,0037,2022,nacional,1,2,mujer,0-2,19424,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,31.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,27901102,2.0,0.0
28204106,282041,28204,00282,0036,2022,nacional,3,2,mujer,3-5,17923,1,,,6.0,0.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,34.0,6,1,2,,0.0,1,,6.0,0.0,1,1.0,01,1.0,1.0,2.0,,2.0,,28204101,1.0,1.0
28305104,283051,28305,00283,0036,2022,nacional,2,2,mujer,0-2,14862,0,6.0,Otra razón,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,35.0,4,1,2,0.0,0.0,2,6.0,,,1,1.0,02,1.0,2.0,,,2.0,,28305102,2.0,0.0
28603105,286031,28603,00286,0036,2022,nacional,4,1,hombre,3-5,18595,1,,,4.0,1100.0,0,1,1.0,0.0,,,0,1.0,0.0,1.0,Madre,2.0,30.0,5,1,2,,0.0,1,,4.0,1100.0,1,1.0,01,1.0,2.0,,,1.0,2.0,28603101,1.0,1.0
28604103,286041,28604,00286,0036,2022,nacional,5,2,mujer,3-5,18595,1,,,6.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,21.0,3,1,2,,0.0,1,,6.0,0.0,1,1.0,01,1.0,2.0,,,2.0,,28604101,2.0,0.0
28708103,287081,28708,00287,0035,2022,nacional,2,2,mujer,0-2,1104,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,1.0,800.0,0,0.0,,1.0,Madre,2.0,30.0,3,1,1,0.0,0.0,2,1.0,,,1,1.0,01,1.0,1.0,1.0,800.0,2.0,,28708101,1.0,1.0
28710106,287101,28710,00287,0035,2022,nacional,2,1,hombre,0-2,1104,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,28.0,6,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,28710102,1.0,1.0
28801103,288011,28801,00288,0035,2022,nacional,3,2,mujer,3-5,1091,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,34.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,01,1.0,2.0,,,2.0,,28801101,2.0,0.0
28801303,288013,28801,00288,0035,2022,nacional,1,2,mujer,0-2,1091,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,31.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,28801302,1.0,1.0
28805104,288051,28805,00288,0035,2022,nacional,0,1,hombre,0-2,1091,0,1.0,"No tiene necesidad, está pequeño",,,0,1,0.0,0.0,,,0,0.0,,,,,,5,1,3,0.0,0.0,2,1.0,,,1,2.0,00,,2.0,,,2.0,,,,
28806103,288061,28806,00288,0035,2022,nacional,4,1,hombre,3-5,1091,1,,,5.0,4600.0,0,1,1.0,1.0,0.0,,0,1.0,0.0,1.0,Madre,2.0,29.0,3,1,2,,0.0,1,,5.0,4600.0,1,1.0,02,1.0,1.0,2.0,,1.0,2.0,28806102,1.0,1.0
